provider,case_id,docket_number,court,docket_id,entry_id,entry_number,h_scheduled,h_rescheduled,h_held,h_cancelled,d_set,d_rescheduled,d_met_filed,d_cancelled
ollama/llama3.2:3b,us-v-gholinejad,4:24-cr-00016,nced,70402649,465487251,,0,1,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-gholinejad,4:24-cr-00016,nced,70402649,465487262,,0,2,0,0,2,0,0,0
ollama/llama3.2:3b,us-v-gholinejad,4:24-cr-00016,nced,70402649,465487264,,0,1,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-gholinejad,4:24-cr-00016,nced,70402649,465487267,,0,1,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-gholinejad,4:24-cr-00016,nced,70402649,465487268,,0,1,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-gholinejad,4:24-cr-00016,nced,70402649,465487271,,0,1,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-gholinejad,4:24-cr-00016,nced,70402649,465487275,,0,3,0,0,2,0,0,0
ollama/llama3.2:3b,us-v-gholinejad,4:24-cr-00016,nced,70402649,465487276,,0,1,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-gholinejad,4:24-cr-00016,nced,70402649,465487277,,0,1,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-gholinejad,4:24-cr-00016,nced,70402649,465487278,,0,1,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-gholinejad,4:24-cr-00016,nced,70402649,465487284,,0,1,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-gholinejad,4:24-cr-00016,nced,70402649,465487287,,0,1,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-gholinejad,4:24-cr-00016,nced,70402649,465487288,,0,1,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-gholinejad,4:24-cr-00016,nced,70402649,465487293,,0,1,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-gholinejad,4:24-cr-00016,nced,70402649,465487307,,1,0,1,0,0,6,0,0
ollama/llama3.2:3b,us-v-gholinejad,4:24-cr-00016,nced,70402649,465487308,,0,0,0,0,6,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,424452498,4,0,0,0,0,0,4,4,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,424452502,9,1,0,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,399108702,14,0,2,0,0,4,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,404270130,15,0,1,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,404279373,16,0,1,0,0,0,1,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,424452504,17,0,1,0,0,0,3,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,404432984,18,0,3,0,0,4,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,405399420,19,0,1,0,0,3,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,405457622,20,0,1,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,405568132,21,0,1,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,406264883,22,0,1,1,0,0,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,406406106,23,0,1,0,0,0,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,424452505,24,0,1,0,0,3,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,424452507,26,0,1,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,424452508,27,0,0,1,0,0,4,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,407522428,28,0,1,0,0,0,8,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,407522398,29,0,3,0,0,4,0,2,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,409303177,31,0,3,0,0,3,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,409806569,32,0,3,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,424452510,33,0,3,0,0,4,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,411001764,35,0,1,0,0,2,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,412361976,36,0,1,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,412403876,37,0,1,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,424452511,38,0,0,1,0,0,1,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,416735058,39,0,1,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,424452512,40,0,1,0,0,0,1,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,416777905,41,0,2,0,0,0,0,1,6
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,417467594,42,0,3,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,417616599,43,0,1,0,0,2,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,417791618,44,0,1,0,0,0,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,417804593,45,0,1,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,424452513,46,0,0,1,0,2,3,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,424452516,52,1,0,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,423002892,53,0,1,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,423146284,54,0,1,0,0,5,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,424452517,55,1,0,0,0,3,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,424591945,56,0,0,0,0,0,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,433633641,57,1,0,0,0,0,1,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,424976170,58,0,1,0,0,5,3,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,433633642,59,0,1,0,0,0,4,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,425078027,63,0,1,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,433633645,64,1,0,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,425436754,65,0,1,0,0,0,1,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,433633646,67,0,1,0,0,0,1,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,433633647,69,0,1,0,0,0,9,1,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,426199055,70,0,2,0,0,3,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,426554704,72,0,1,0,0,0,4,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,433633649,73,1,0,0,0,0,3,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,433633650,74,0,3,0,0,2,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,429506529,75,0,1,0,0,2,2,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,431139313,78,0,1,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,431172025,79,0,1,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,433633652,80,1,0,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,433633653,81,0,0,1,0,0,4,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,433633654,82,0,1,0,0,0,6,1,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,432024855,83,0,1,0,0,0,1,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,432024852,84,0,0,0,0,0,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,432080527,85,0,1,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,433633655,86,1,0,0,0,1,2,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,433633656,87,0,0,1,0,0,1,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,432234277,88,0,1,2,0,0,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,432592041,89,0,1,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,432646472,90,0,1,0,0,1,3,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,433633657,91,0,1,1,0,0,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,432658468,92,0,1,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,433633658,93,0,0,0,0,0,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,432855557,94,0,1,0,0,0,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,433200782,95,0,1,1,0,0,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,433200778,96,0,1,1,0,0,2,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,433633659,97,0,0,1,0,1,5,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,433633660,98,0,0,1,0,0,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,433424949,100,0,2,2,1,0,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,434894518,105,0,1,0,0,2,0,1,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,438296280,106,1,0,0,0,8,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,438296282,108,1,0,1,0,3,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,438296283,109,0,0,1,0,6,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,437957687,110,0,1,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,438028252,111,0,1,0,0,1,0,1,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,438135990,112,0,1,0,0,3,2,1,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,438296284,113,1,0,1,0,1,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,438227627,114,0,1,0,0,1,1,1,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,438364459,115,0,1,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,438409925,116,0,1,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,443681030,117,0,0,1,0,0,4,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,439432748,120,0,1,0,0,3,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,450569260,123,0,1,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,450293081,124,0,1,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,450885991,125,0,1,0,0,0,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,458354900,127,0,1,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,461098287,128,0,1,0,0,0,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,463618800,129,0,1,0,0,2,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,462128850,131,0,1,0,0,0,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,462128844,132,0,1,0,0,0,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,462219191,133,0,1,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,463618801,134,0,1,0,0,3,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,462246103,135,0,1,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,463618802,136,0,0,1,0,0,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,463618803,137,0,0,1,0,0,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,464604919,141,0,1,1,0,0,0,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,465122161,143,0,1,0,0,0,1,0,0
ollama/llama3.2:3b,us-v-knoot,3:24-cr-00151,tnmd,69026861,465122162,144,1,0,0,0,2,0,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,217315948,10,0,0,1,0,0,8,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,217444283,12,0,1,0,0,0,4,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,217786267,15,0,1,0,0,0,4,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,218465009,16,0,0,1,0,0,4,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,218465007,17,0,1,1,0,1,0,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,218920582,20,0,1,0,0,1,1,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,219168442,21,0,1,0,0,0,4,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,219690654,23,0,0,0,0,0,5,5,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,220028220,26,0,0,1,0,1,0,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,220028210,27,0,0,1,0,1,0,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,224483083,30,0,1,0,0,1,1,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,224984314,33,0,1,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,230523822,37,0,1,0,0,4,0,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,257669901,38,0,0,1,0,1,0,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,257669892,39,0,0,1,0,1,0,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,265035358,40,0,1,0,0,2,0,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,315626227,43,0,1,0,0,2,0,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,316177607,44,0,1,0,0,2,0,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,331170599,46,0,1,0,0,6,0,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,341977763,47,0,1,0,0,0,1,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,347317118,48,0,1,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,358373951,50,0,1,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,358391602,51,0,1,0,0,0,3,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,358842952,52,0,1,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,358856980,53,0,1,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,361127317,54,0,1,0,0,2,0,2,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,361363920,55,0,1,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,362016132,56,0,1,0,0,2,0,1,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,362368299,59,0,0,1,0,2,3,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,362368291,60,0,0,1,0,1,0,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,364923808,64,0,1,0,0,2,1,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,364973309,65,0,0,0,0,0,0,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,365029471,67,0,1,0,0,2,1,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,365420797,71,0,1,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,365430023,72,0,1,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,365430014,73,0,1,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,365526552,74,0,1,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,371998452,92,0,1,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,372039202,93,0,1,0,0,4,0,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,372133429,94,0,1,0,0,5,0,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,372683799,95,0,1,0,0,2,0,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,372692727,96,0,1,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,373606601,97,0,1,0,0,0,3,1,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,374407745,98,0,0,1,0,3,0,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,374407741,99,0,0,1,0,1,0,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,380961185,106,0,1,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,381008834,107,0,1,0,0,2,0,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,381068671,108,0,1,0,0,2,0,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,381116700,109,0,1,0,0,2,0,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,391750638,117,0,1,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,391750595,118,0,1,0,0,2,0,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,391869352,119,0,1,0,0,2,0,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,391869337,120,0,0,0,0,1,2,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,410742536,188,0,0,0,0,3,0,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,413307015,210,0,0,0,0,1,2,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,413945094,213,0,0,0,0,3,0,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,416886449,,0,0,0,0,2,0,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,373755076,,0,0,1,0,0,5,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,362223653,,0,1,0,0,1,1,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,362223654,,0,0,1,0,0,0,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,362223655,,0,0,1,0,0,4,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,358879145,,0,1,0,0,0,5,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,358879147,,0,1,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,331170289,,0,1,0,0,2,2,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,358879148,,0,1,0,0,4,0,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,238384070,,0,0,1,0,1,0,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,238384071,,0,0,1,0,0,4,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,238384072,,0,0,1,0,2,2,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,219101483,,0,1,0,0,4,0,0,0
ollama/llama3.2:3b,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,217529343,,0,1,1,0,2,3,0,0
ollama/llama3.2:3b,us-v-schmitz,1:24-cr-00234,njd,73292090,462897553,6,1,0,1,0,0,0,0,0
ollama/llama3.2:3b,us-v-schmitz,1:24-cr-00234,njd,73353898,464331635,6,0,0,3,0,0,0,0,0
ollama/llama3.2:3b,us-v-schmitz,1:24-cr-00234,njd,73292090,464173856,9,0,2,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-schmitz,1:24-cr-00234,njd,73353898,464331638,9,0,1,0,0,0,1,0,0
ollama/llama3.2:3b,us-v-schmitz,1:24-cr-00234,njd,73292090,464371371,10,0,2,0,0,1,0,0,0
ollama/llama3.2:3b,us-v-schmitz,1:24-cr-00234,njd,73292090,464559214,11,0,1,0,2,0,0,0,0
ollama/gemma4:e4b,anthropic-v-dow,26-1049,cadc,72380208,463398262,,0,0,0,0,0,0,0,0
ollama/gemma4:e4b,anthropic-v-dow,26-1049,cadc,72380208,461341257,,0,0,0,0,0,0,0,0
ollama/gemma4:e4b,anthropic-v-dow,26-1049,cadc,72380208,463763079,,0,0,0,0,0,0,1,0
ollama/gemma4:e4b,anthropic-v-dow,26-1049,cadc,72380208,463763080,,0,0,0,0,0,0,1,0
ollama/gemma4:e4b,anthropic-v-dow,26-1049,cadc,72380208,456320233,1208828684,0,0,0,0,1,0,0,0
ollama/gemma4:e4b,anthropic-v-dow,26-1049,cadc,72380208,456324568,1208828702,0,0,0,0,4,0,0,0
ollama/gemma4:e4b,anthropic-v-dow,26-1049,cadc,72380208,456841368,1208829661,0,0,0,0,4,0,0,0
ollama/gemma4:e4b,anthropic-v-dow,26-1049,cadc,72380208,456897490,1208829735,0,0,0,0,1,0,0,0
ollama/gemma4:e4b,anthropic-v-dow,26-1049,cadc,72380208,456940788,1208829854,0,0,0,0,1,0,0,0
ollama/gemma4:e4b,anthropic-v-dow,26-1049,cadc,72380208,456956807,1208829888,0,0,0,0,1,0,0,0
ollama/gemma4:e4b,anthropic-v-dow,26-1049,cadc,72380208,457005995,1208830023,0,0,0,0,0,0,0,0
ollama/gemma4:e4b,anthropic-v-dow,26-1049,cadc,72380208,457015157,1208830045,0,0,0,0,0,0,2,0
ollama/gemma4:e4b,anthropic-v-dow,26-1049,cadc,72380208,457056523,1208830127,0,0,0,0,0,0,0,0
ollama/gemma4:e4b,anthropic-v-dow,26-1049,cadc,72380208,457058544,1208830145,0,0,0,0,2,0,0,0
ollama/gemma4:e4b,anthropic-v-dow,26-1049,cadc,72380208,457122575,1208830425,0,0,0,0,3,0,0,0
ollama/gemma4:e4b,anthropic-v-dow,26-1049,cadc,72380208,457122935,1208830434,0,0,0,0,1,0,0,0
ollama/gemma4:e4b,anthropic-v-dow,26-1049,cadc,72380208,457166590,1208830529,0,0,0,0,0,0,1,0
ollama/gemma4:e4b,anthropic-v-dow,26-1049,cadc,72380208,457351592,1208831045,0,0,0,0,1,0,0,0
ollama/gemma4:e4b,anthropic-v-dow,26-1049,cadc,72380208,457361936,1208831066,0,0,0,0,1,0,0,0
ollama/gemma4:e4b,anthropic-v-dow,26-1049,cadc,72380208,457362419,1208831071,0,0,0,0,1,0,0,0
ollama/gemma4:e4b,anthropic-v-dow,26-1049,cadc,72380208,457364974,1208831083,0,0,0,0,0,0,1,0
ollama/gemma4:e4b,anthropic-v-dow,26-1049,cadc,72380208,457365659,1208831087,0,0,0,0,1,0,0,0
ollama/gemma4:e4b,anthropic-v-dow,26-1049,cadc,72380208,457365668,1208831090,0,0,0,0,1,0,0,0
ollama/gemma4:e4b,anthropic-v-dow,26-1049,cadc,72380208,457374628,1208831117,0,0,0,0,5,0,0,0
ollama/gemma4:e4b,anthropic-v-dow,26-1049,cadc,72380208,457374783,1208831120,0,0,0,0,1,0,0,0
ollama/gemma4:e4b,anthropic-v-dow,26-1049,cadc,72380208,457480578,1208831436,0,0,0,0,1,0,0,0
ollama/gemma4:e4b,anthropic-v-dow,26-1049,cadc,72380208,457482365,1208831446,0,0,0,0,1,0,0,0
ollama/gemma4:e4b,anthropic-v-dow,26-1049,cadc,72380208,457486499,1208831460,0,0,0,0,5,0,0,0
ollama/gemma4:e4b,anthropic-v-dow,26-1049,cadc,72380208,457528056,1208831539,0,0,0,0,1,0,0,0
ollama/gemma4:e4b,anthropic-v-dow,26-1049,cadc,72380208,457565414,1208831564,0,0,0,0,1,0,0,0
